"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 횡성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 횡성군 둔내면 화동리","2**","단독","12m미만","66.6","627","201505","11~20","8,140","1985","경강로"
"강원도 횡성군 서원면 금대리","2**","단독","8m미만","73.65","487","201508","11~20","12,000","2012","금대1길"
"강원도 횡성군 서원면 금대리","2*","단독","8m미만","101.21","575","201507","11~20","6,900","2006","금대남4길"
"강원도 횡성군 서원면 석화리","2**","단독","8m미만","39.1","754","201508","11~20","9,000","1941","월송석화로"
"강원도 횡성군 서원면 압곡리","2**","단독","8m미만","71.65","330","201511","21~30","10,000","2013","백로마을길"
"강원도 횡성군 서원면 압곡리","2**","단독","12m미만","92.83","641","201510","21~31","12,384","2006","압곡로"
"강원도 횡성군 서원면 옥계리","7**","단독","8m미만","163.85","471","201505","11~20","16,986","2005","옥계9길"
"강원도 횡성군 서원면 옥계리","7**","단독","8m미만","163.85","471","201504","11~20","16,986","2005","옥계9길"
"강원도 횡성군 서원면 옥계리","2*","단독","8m미만","148.11","562","201511","21~30","88,000","2010","옥계2길"
"강원도 횡성군 서원면 옥계리","2**","단독","8m미만","250.14","964","201512","1~10","9,880","1998","신평석화로"
"강원도 횡성군 서원면 유현리","3**","단독","8m미만","85.96","277","201507","21~31","8,945","2013","경강로유현11길"
"강원도 횡성군 서원면 유현리","5**","단독","8m미만","85.76","344","201510","11~20","11,000","2008","경강로유현8길"
"강원도 횡성군 서원면 유현리","5**","단독","8m미만","85.76","344","201510","21~31","11,400","2008","경강로유현8길"
"강원도 횡성군 서원면 유현리","1***","단독","8m미만","88.5","499","201510","21~31","9,000","1994","null"
"강원도 횡성군 서원면 유현리","3**","단독","8m미만","78.85","554","201501","1~10","13,924","2014","null"
"강원도 횡성군 서원면 유현리","3**","단독","8m미만","113.79","615","201509","1~10","14,890","2012","경강로유현11길"
"강원도 횡성군 서원면 유현리","7*","단독","8m미만","98.06","622","201507","21~31","14,000","2009","경강로유현13길"
"강원도 횡성군 서원면 유현리","3**","단독","8m미만","82.97","676","201508","21~31","12,270","2012","경강로유현11길"
"강원도 횡성군 서원면 유현리","3**","단독","8m미만","117.61","708","201502","11~20","14,825","2012","경강로유현11길"
"강원도 횡성군 안흥면 가천리","1**","단독","8m미만","118.28","391","201501","21~31","13,720","2006","주천강로가천3길"
"강원도 횡성군 안흥면 상안리","1**","다가구","8m미만","86.4","355","201506","11~20","18,906","2008","서동로상안8길"
"강원도 횡성군 안흥면 상안리","3**","단독","8m미만","80.39","503","201502","21~28","11,700","2012","서동로"
"강원도 횡성군 안흥면 상안리","9*","단독","8m미만","150.52","537","201507","11~20","24,250","2012","서동로상안8길"
"강원도 횡성군 안흥면 성산리","6**","단독","8m미만","132.77","559","201506","11~20","7,500","1998","성산북길"
"강원도 횡성군 안흥면 소사리","2*","단독","8m미만","40.13","220","201511","21~30","7,900","2010","노동로227번길"
"강원도 횡성군 안흥면 소사리","5**","단독","8m미만","96.3","278","201503","11~20","10,500","2007","덕송로"
"강원도 횡성군 안흥면 소사리","9**","단독","8m미만","84","328","201510","21~31","10,280","2010","오원소사길"
"강원도 횡성군 안흥면 소사리","9**","단독","8m미만","134","660","201506","1~10","14,000","2009","오원소사길"
"강원도 횡성군 안흥면 소사리","8**","단독","12m미만","92.9","814","201503","21~31","14,700","2012","덧재로"
"강원도 횡성군 안흥면 안흥리","8**","다가구","12m미만","941.46","1789","201504","21~30","97,500","2001","서동로"
"강원도 횡성군 안흥면 안흥리","3**","단독","12m미만","60.48","30","201510","11~20","2,235","1958","안흥로"
"강원도 횡성군 안흥면 안흥리","9*","단독","8m미만","93.33","304","201507","1~10","15,481","2010","서동로"
"강원도 횡성군 안흥면 안흥리","3**","단독","8m미만","73.23","334","201509","11~20","10,700","1984","안흥시장길"
"강원도 횡성군 안흥면 안흥리","9**","단독","8m미만","81.68","340","201507","1~10","12,750","2012","전재로안흥1길"
"강원도 횡성군 안흥면 안흥리","3*","단독","8m미만","74.69","362","201504","11~20","11,950","2014","안흥동4길"
"강원도 횡성군 안흥면 안흥리","4**","단독","8m미만","77.76","408","201504","21~30","8,340","1994","주천강로안흥2길"
"강원도 횡성군 안흥면 안흥리","9*","단독","8m미만","73.71","410","201508","1~10","15,152","2011","서동로"
"강원도 횡성군 안흥면 안흥리","2**","단독","8m미만","85.9","495","201511","1~10","8,000","2007","실미송한길"
