시도명,시군구명,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
강원도,영월군,B000012812,주천고등학교,고등학교,1946-04-01,공립,본교,운영,강원도 영월군 주천면 주천리  1430,강원도 영월군 주천면 주천로89번길  41,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2754259,128.2627529,2017-09-05
강원도,영월군,B000012813,마차고등학교,고등학교,1958-07-17,공립,본교,운영,강원도 영월군 북면 마차리  1347,,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,2013-11-29,37.2558949,128.4512289,2017-09-05
강원도,영월군,B000012814,상동고등학교,고등학교,1955-12-31,공립,본교,운영,강원도 영월군 상동읍 천평리  414,강원도 영월군 상동읍 태백산로  3147,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1249950,128.8210032,2017-09-05
강원도,평창군,B000012815,평창고등학교,고등학교,1951-08-30,공립,본교,운영,강원도 평창군 평창읍 중리 160,강원도 평창군 평창읍 노람들길 141,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2016-07-13,37.3717087,128.4056177,2017-09-05
강원도,평창군,B000012816,대화고등학교,고등학교,1968-01-23,공립,본교,운영,강원도 평창군 대화면 대화리 476,강원도 평창군 대화면 대화중앙로 32-8,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2017-07-28,37.4924481,128.4605357,2017-09-05
강원도,평창군,B000012817,봉평고등학교,고등학교,1980-11-26,공립,본교,운영,강원도 평창군 봉평면 창동리 332,강원도 평창군 봉평면 기풍4길 27-6,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2017-07-20,37.6176588,128.3811425,2017-09-05
강원도,평창군,B000012818,진부고등학교,고등학교,1968-03-01,공립,본교,운영,강원도 평창군 진부면 하진부리  258-2,강원도 평창군 진부면 솔천길  69,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2014-12-26,37.6353790,128.5526290,2017-09-05
강원도,춘천시,B000011546,춘천기계공업고등학교,고등학교,1970-01-13,공립,본교,운영,강원도 춘천시 후평동  257-4,강원도 춘천시 후석로462번길  53(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8914585,127.7472681,2017-09-05
강원도,춘천시,B000011547,소양고등학교,고등학교,1910-04-29,공립,본교,운영,강원도 춘천시 사농동  122,강원도 춘천시 영서로  2872(사농동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2014-03-26,37.9094600,127.7245584,2017-09-05
강원도,춘천시,B000011549,강원애니고등학교,고등학교,2010-03-01,공립,본교,운영,강원도 춘천시 서면 금산리  584,,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9059114,127.7002102,2017-09-05
강원도,춘천시,B000011550,전인고등학교,고등학교,2005-03-01,사립,본교,운영,강원도 춘천시 동산면 원창리  923-1,,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.7875941,127.7514678,2017-09-05
강원도,원주시,B000011551,원주공업고등학교,고등학교,1991-10-15,공립,본교,운영,강원도 원주시 행구동  125-2,강원도 원주시 고문골길  54(행구동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3390976,128.0069198,2017-09-05
강원도,평창군,B000012819,상지대관령고등학교,고등학교,1974-04-08,사립,본교,운영,강원도 평창군 대관령면 횡계리 661-108,,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2017-07-20,37.6710074,128.7054116,2017-09-05
강원도,정선군,B000012823,고한고등학교,고등학교,1979-01-31,공립,본교,운영,강원도 정선군 고한읍 고한리  80,강원도 정선군 고한읍 고한9길  160,7800000,강원도교육청,7921000,강원도정선교육지원청,2013-11-29,,37.2066398,128.8520608,2017-09-05
강원도,철원군,B000012827,신철원고등학교,고등학교,1957-05-20,공립,본교,운영,강원도 철원군 갈말읍 지포리 85,,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2017-04-05,38.1462732,127.3033022,2017-09-05
강원도,철원군,B000012828,철원고등학교,고등학교,1964-12-12,공립,본교,운영,강원도 철원군 철원읍 화지8리  54,,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,,38.2102551,127.2109977,2017-09-05
강원도,철원군,B000012829,철원여자고등학교,고등학교,1979-11-20,공립,본교,운영,강원도 철원군 동송읍 이평리  862,강원도 철원군 동송읍 이평로123번길  40,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,,38.2044840,127.2099994,2017-09-05
강원도,철원군,B000012830,김화고등학교,고등학교,1980-03-23,공립,본교,운영,강원도 철원군 서면 와수리 589-3,강원도 철원군 서면 와수1로 90,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2016-05-17,38.2434706,127.4330280,2017-09-05
강원도,양구군,B000012834,양구고등학교,고등학교,1955-07-05,공립,본교,운영,강원도 양구군 양구읍 상리  183,강원도 양구군 양구읍 중심로  115,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1006547,127.9914149,2017-09-05
강원도,양구군,B000012835,양구여자고등학교,고등학교,1974-01-05,공립,본교,운영,강원도 양구군 양구읍 정림리  230-1,강원도 양구군 양구읍 박수근로  327,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1016016,127.9816667,2017-09-05
강원도,인제군,B000012836,인제고등학교,고등학교,1955-05-25,공립,본교,운영,강원도 인제군 인제읍 합강리  347,강원도 인제군 인제읍 인제로249번길  22,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,38.0736253,128.1782262,2017-09-05
강원도,인제군,B000012837,신남고등학교,고등학교,1981-04-01,공립,본교,운영,강원도 인제군 남면 신남리  404,강원도 인제군 남면 신남로  47-35,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,37.9702632,128.0792033,2017-09-05
강원도,인제군,B000009876,인제중학교,중학교,1954-05-10,공립,본교,운영,강원도 인제군 인제읍 상동리  26-2,강원도 인제군 인제읍 인제로231번길  12,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,38.0722891,128.1750963,2017-09-05
강원도,인제군,B000009877,신남중학교,중학교,1955-04-01,공립,본교,운영,강원도 인제군 남면 신남리  404,강원도 인제군 남면 신남로  47-35,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,37.9704006,128.0798136,2017-09-05
강원도,인제군,B000009878,원통중학교,중학교,1967-08-08,공립,본교,운영,강원도 인제군 북면 원통리  398-1,강원도 인제군 북면 원통로  285,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,2015-01-23,38.1282687,128.2137467,2017-09-05
강원도,인제군,B000009879,서화중학교,중학교,1971-01-04,공립,본교,운영,강원도 인제군 서화면 천도리  665-8,,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,38.2204780,128.2101962,2017-09-05
강원도,인제군,B000009880,기린중학교,중학교,1952-06-15,공립,본교,운영,강원도 인제군 기린면 현리  765-2,강원도 인제군 기린면 창암길  20,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,37.9470138,128.3131457,2017-09-05
강원도,인제군,B000009881,상남중학교,중학교,1979-03-01,공립,본교,운영,강원도 인제군 상남면 상남리  154-2,강원도 인제군 상남면 상남로47번길  16,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,37.8724623,128.2567622,2017-09-05
강원도,고성군,B000009882,고성중학교,중학교,1955-03-29,공립,본교,운영,강원도 고성군 간성읍 상리  391,강원도 고성군 간성읍 수성로  125,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.3783227,128.4614298,2017-09-05
강원도,고성군,B000009883,거진중학교,중학교,1961-05-15,공립,본교,운영,강원도 고성군 거진읍 봉평리  31-1,강원도 고성군 거진읍 거평로  69,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.4467102,128.4485352,2017-09-05
강원도,고성군,B000009884,동광중학교,중학교,1952-03-20,공립,본교,운영,강원도 고성군 토성면 백촌리  187,강원도 고성군 토성면 백촌길  30-15,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.2948023,128.5425188,2017-09-05
강원도,고성군,B000009885,대진중학교,중학교,1968-03-06,공립,본교,운영,강원도 고성군 현내면 초도리  75,강원도 고성군 현내면 화진포길  476,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.4841978,128.4327661,2017-09-05
강원도,원주시,B000009743,원주여자중학교,중학교,1945-09-21,공립,본교,운영,강원도 원주시 명륜동  204,강원도 원주시 단구로  147(명륜동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3393562,127.9449791,2017-09-05
강원도,춘천시,B000009723,춘천중학교,중학교,1924-04-25,공립,본교,운영,강원도 춘천시 중앙로3가  69,강원도 춘천시 공지로  442-10(중앙로3가),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8746655,127.7192288,2017-09-05
강원도,인제군,B000012838,원통고등학교,고등학교,1974-01-05,공립,본교,운영,강원도 인제군 북면 원통리  398-1,강원도 인제군 북면 원통로  285,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,38.1286032,128.2138970,2017-09-05
강원도,인제군,B000012839,기린고등학교,고등학교,1972-01-14,공립,본교,운영,강원도 인제군 기린면 현리 765-2,강원도 인제군 기린면 창암길 20,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,2015-06-19,37.9470380,128.3125780,2017-09-05
강원도,고성군,B000012840,고성고등학교,고등학교,1958-05-25,공립,본교,운영,강원도 고성군 간성읍 상리  391,강원도 고성군 간성읍 수성로  125,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.3783606,128.4615441,2017-09-05
강원도,고성군,B000012841,거진정보공업고등학교,고등학교,1964-02-10,공립,본교,운영,강원도 고성군 거진읍 거진리  437-1,강원도 고성군 거진읍 거탄진로  39-7,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.4405020,128.4504313,2017-09-05
강원도,고성군,B000012842,대진고등학교,고등학교,1980-03-07,공립,본교,운영,강원도 고성군 현내면 초도리  75,강원도 고성군 현내면 화진포길  476,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,,38.4842933,128.4328499,2017-09-05
강원도,양양군,B000012843,양양고등학교,고등학교,1954-12-31,공립,본교,운영,강원도 양양군 양양읍 서문리  139,,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0721546,128.6164377,2017-09-05
강원도,양양군,B000012844,양양여자고등학교,고등학교,1956-04-10,공립,본교,운영,강원도 양양군 양양읍 서문리  80,,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0726026,128.6131683,2017-09-05
강원도,춘천시,B000011869,강원체육고등학교,고등학교,1992-03-03,공립,본교,운영,강원도 춘천시 송암동  129-1,강원도 춘천시 자라우새길  126(송암동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8597555,127.6944868,2017-09-05
강원도,원주시,B000011870,강원과학고등학교,고등학교,1992-09-19,공립,본교,운영,강원도 원주시 태장동  산101,,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3758538,127.9723281,2017-09-05
강원도,원주시,B000011871,원주의료고등학교,고등학교,1970-03-01,공립,본교,운영,강원도 원주시 문막읍 건등리  583-2,,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3139147,127.8225113,2017-09-05
강원도,강릉시,B000011872,강원예술고등학교,고등학교,2001-03-01,공립,본교,운영,강원도 강릉시 구정면 제비리  132-2,강원도 강릉시 구정면 칠봉로  670-34,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.7226517,128.8644103,2017-09-05
강원도,양구군,B000011873,강원외국어고등학교,고등학교,2010-03-01,사립,본교,운영,강원도 양구군 양구읍 하리  500,강원도 양구군 양구읍 금강산로  437-12,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1201666,127.9903942,2017-09-05
강원도,원주시,B000009758,신림중학교,중학교,1967-03-31,공립,본교,운영,강원도 원주시 신림면 신림리  572,강원도 원주시 신림면 마지동길  91,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.2299532,128.0874572,2017-09-05
강원도,원주시,B000009759,호저중학교,중학교,1970-05-09,공립,본교,운영,강원도 원주시 호저면 주산리  645,강원도 원주시 호저면 호저로  507,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.4176487,127.9221800,2017-09-05
강원도,원주시,B000009760,육민관중학교,중학교,1949-06-22,사립,본교,운영,강원도 원주시 흥업면 흥업리 734-1,강원도 원주시 흥업면 북원로 1800,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2017-02-06,37.3079047,127.9202997,2017-09-05
강원도,원주시,B000009761,귀래중학교,중학교,1969-10-14,사립,본교,운영,강원도 원주시 귀래면 운남리  1136-1,강원도 원주시 귀래면 북원로  130,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.1717275,127.8852122,2017-09-05
강원도,원주시,B000009762,황둔중학교,중학교,1972-03-18,공립,본교,운영,강원도 원주시 신림면 황둔리 344,강원도 원주시 신림면 중골길 6,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2017-02-06,37.2623992,128.1873682,2017-09-05
강원도,강릉시,B000009763,경포중학교,중학교,1962-03-07,공립,본교,운영,강원도 강릉시 노암동  462-1,강원도 강릉시 노암등길  76(노암동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.7414636,128.8997235,2017-09-05
강원도,강릉시,B000009764,강릉중학교,중학교,1951-09-17,공립,본교,운영,강원도 강릉시 입암동 497,,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-09,37.7535690,128.9097039,2017-09-05
강원도,강릉시,B000009765,강릉해람중학교,중학교,1951-08-31,공립,본교,운영,강원도 강릉시 홍제동 60-3,,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-09,37.7520340,128.8887588,2017-09-05
강원도,강릉시,B000009766,하슬라중학교,중학교,1981-10-02,공립,본교,운영,강원도 강릉시 포남동 1086,강원도 강릉시 보래미길 9(포남동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-09,37.7720170,128.9070618,2017-09-05
강원도,강릉시,B000009767,율곡중학교,중학교,1986-10-25,공립,본교,운영,강원도 강릉시 교동 695,,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-23,37.7703397,128.8888217,2017-09-05
강원도,강릉시,B000009768,솔올중학교,중학교,2007-06-01,공립,본교,운영,강원도 강릉시 교동 1798,강원도 강릉시 솔올로 102(교동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-23,37.7708789,128.8797975,2017-09-05
강원도,강릉시,B000009769,관동중학교,중학교,1983-06-17,공립,본교,운영,강원도 강릉시 교동  1427,강원도 강릉시 하슬라로20번길  14(교동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.7569458,128.8797109,2017-09-05
강원도,강릉시,B000009770,동명중학교,중학교,1985-10-30,공립,본교,운영,강원도 강릉시 포남동 424,강원도 강릉시 보래미하길79번길 21(포남동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-09,37.7772207,128.9137175,2017-09-05
강원도,춘천시,B000009724,소양중학교,중학교,1955-06-20,공립,본교,운영,강원도 춘천시 사농동  82,강원도 춘천시 사우로  10(사농동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9059769,127.7259779,2017-09-05
강원도,춘천시,B000009725,남춘천중학교,중학교,1982-03-05,공립,본교,운영,강원도 춘천시 온의동  200-1,강원도 춘천시 충혼길  51(온의동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8598930,127.7215858,2017-09-05
강원도,춘천시,B000009726,후평중학교,중학교,1985-03-05,공립,본교,운영,강원도 춘천시 후평동  486-5,강원도 춘천시 서부대성로239번길  58(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8761127,127.7486204,2017-09-05
강원도,춘천시,B000009727,우석중학교,중학교,2000-03-02,공립,본교,운영,강원도 춘천시 석사동  723,강원도 춘천시 우석로101번길  17(석사동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2014-03-26,37.8661228,127.7552511,2017-09-05
강원도,춘천시,B000009728,남춘천여자중학교,중학교,1982-03-05,공립,본교,운영,강원도 춘천시 온의동  321,강원도 춘천시 충혼길  55(온의동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8590224,127.7208576,2017-09-05
강원도,춘천시,B000009729,춘천여자중학교,중학교,1934-04-10,공립,본교,운영,강원도 춘천시 효자동  214-4,강원도 춘천시 공지로200번길  36(효자동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8649501,127.7407637,2017-09-05
강원도,춘천시,B000009730,봉의중학교,중학교,1972-04-20,공립,본교,운영,강원도 춘천시 후평동  498-120,강원도 춘천시 춘천로296번길  55(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2014-03-26,37.8778240,127.7438878,2017-09-05
강원도,춘천시,B000009731,강원체육중학교,중학교,2005-03-02,공립,본교,운영,강원도 춘천시 송암동  129-1,강원도 춘천시 자라우새길  126(송암동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8606704,127.6936615,2017-09-05
강원도,춘천시,B000009732,대룡중학교,중학교,2007-03-01,공립,본교,운영,강원도 춘천시 퇴계동  1036-1,강원도 춘천시 퇴계농공로  65(퇴계동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8473026,127.7443070,2017-09-05
강원도,춘천시,B000009733,유봉여자중학교,중학교,1965-10-21,사립,본교,운영,강원도 춘천시 교동  93-37,강원도 춘천시 봉의산길22번길  28(교동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8844901,127.7350516,2017-09-05
강원도,춘천시,B000009734,춘성중학교,중학교,1948-05-31,공립,본교,운영,강원도 춘천시 신북읍 율문리  310-1,,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9259200,127.7492046,2017-09-05
강원도,춘천시,B000009735,강서중학교,중학교,1970-04-26,공립,본교,운영,강원도 춘천시 서면 금산리  592,강원도 춘천시 서면 박사로  1027,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9068151,127.7012443,2017-09-05
강원도,춘천시,B000009736,동산중학교,중학교,1970-03-10,공립,본교,운영,강원도 춘천시 동산면 조양리  703-1,강원도 춘천시 동산면 영서로  461-22,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.7503017,127.7904542,2017-09-05
강원도,춘천시,B000009737,신포중학교,중학교,1970-03-18,공립,본교,운영,강원도 춘천시 사북면 신포리  322,강원도 춘천시 사북면 토둔1길  34,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,38.0255464,127.6428078,2017-09-05
강원도,춘천시,B000009738,창촌중학교,중학교,1952-06-10,공립,본교,운영,강원도 춘천시 남산면 강촌리  331,강원도 춘천시 남산면 강촌로  136,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8071756,127.6346511,2017-09-05
강원도,춘천시,B000009739,강원중학교,중학교,1965-02-24,사립,본교,운영,강원도 춘천시 동면 장학리  산36,강원도 춘천시 동면 장학길  24,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8961604,127.7569264,2017-09-05
강원도,춘천시,B000009740,광판중학교,중학교,1969-10-14,공립,본교,운영,강원도 춘천시 남산면 광판리  583,강원도 춘천시 남산면 김유정로  83,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.7233805,127.6987754,2017-09-05
강원도,원주시,B000009741,원주중학교,중학교,1948-11-03,공립,본교,운영,강원도 원주시 단구동  460,강원도 원주시 치악로  1724(단구동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3368291,127.9581602,2017-09-05
강원도,원주시,B000009742,학성중학교,중학교,1956-03-01,공립,본교,운영,강원도 원주시 일산동  250,강원도 원주시 동진골2길  24(일산동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3500777,127.9403428,2017-09-05
강원도,원주시,B000009744,북원여자중학교,중학교,1972-10-14,공립,본교,운영,강원도 원주시 태장동  1359,강원도 원주시 북원여중길  48(태장동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3862421,127.9527837,2017-09-05
강원도,원주시,B000009745,반곡중학교,중학교,2008-06-05,공립,본교,운영,강원도 원주시 반곡동  1450-12,강원도 원주시 동부순환로  225(반곡동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3362175,127.9731401,2017-09-05
강원도,춘천시,B000022914,춘천여자고등학교,고등학교,1934-04-10,공립,본교,운영,강원도 춘천시 동면 장학리 173,강원도 춘천시 동면 만천양지길 95,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2016-10-20,37.8887571,127.7634081,2017-09-05
강원도,춘천시,B000022917,춘천한샘고등학교,고등학교,1975-04-30,공립,본교,운영,강원도 춘천시 신북읍 율문리  316,,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.9271125,127.7507204,2017-09-05
강원도,춘천시,B000012756,강원대학교사범대학부설고등학교,고등학교,1966-09-22,국립,본교,운영,강원도 춘천시 후평동  480-64,강원도 춘천시 서부대성로  257(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8718578,127.7491683,2017-09-05
강원도,춘천시,B000012757,춘천고등학교,고등학교,1924-04-25,공립,본교,운영,강원도 춘천시 소양로3가  149-1,강원도 춘천시 중앙로68번길  37(소양로3가),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8807323,127.7227843,2017-09-05
강원도,춘천시,B000012759,봉의고등학교,고등학교,1987-03-05,공립,본교,운영,강원도 춘천시 후평동  891-15,강원도 춘천시 후석로250번길  22(후평동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8727949,127.7541960,2017-09-05
강원도,횡성군,B000025033,현천고등학교,고등학교,2015-03-01,공립,본교,운영,강원도 횡성군 둔내면 현천리 1103  자연학교,강원도 횡성군 경강로 4119  자연학교,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,2015-12-17,37.4861418,128.1707637,2017-09-05
강원도,동해시,B000012785,묵호고등학교,고등학교,1954-09-06,공립,본교,운영,강원도 동해시 부곡동  217,강원도 동해시 승지로  37(부곡동),7800000,강원도교육청,7841000,강원도동해교육지원청,2013-11-29,,37.5377617,129.0959867,2017-09-05
강원도,춘천시,B000012760,성수고등학교,고등학교,1958-04-05,사립,본교,운영,강원도 춘천시 낙원동  45-1,,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8802966,127.7244035,2017-09-05
강원도,춘천시,B000012761,유봉여자고등학교,고등학교,1970-01-03,사립,본교,운영,강원도 춘천시 교동  93-37,강원도 춘천시 봉의산길22번길  28(교동),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8847558,127.7350543,2017-09-05
강원도,춘천시,B000012762,성수여자고등학교,고등학교,1956-03-05,사립,본교,운영,강원도 춘천시 낙원동  45-1,,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8800613,127.7245874,2017-09-05
강원도,춘천시,B000012763,강원고등학교,고등학교,1959-04-10,사립,본교,운영,강원도 춘천시 동면 장학리  산36,강원도 춘천시 동면 장학길  24,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,,37.8956571,127.7568851,2017-09-05
강원도,원주시,B000012764,원주고등학교,고등학교,1953-10-15,공립,본교,운영,강원도 원주시 개운동  127-1,강원도 원주시 치악로  1765(개운동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2013-11-29,37.3395268,127.9547230,2017-09-05
강원도,원주시,B000012765,북원여자고등학교,고등학교,1981-12-28,공립,본교,운영,강원도 원주시 단계동  481,강원도 원주시 원문로137번길  32(단계동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3549527,127.9312416,2017-09-05
강원도,원주시,B000012767,치악고등학교,고등학교,2005-03-01,공립,본교,운영,강원도 원주시 관설동  1798-1,강원도 원주시 치악고교길  16(관설동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3155682,127.9585892,2017-09-05
강원도,원주시,B000012768,대성고등학교,고등학교,1954-05-07,사립,본교,운영,강원도 원주시 무실동  산123-1,강원도 원주시 북원로  2001(무실동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3278892,127.9203906,2017-09-05
강원도,원주시,B000012769,진광고등학교,고등학교,1973-03-02,사립,본교,운영,강원도 원주시 우산동  307-1,강원도 원주시 진광길  50(우산동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3728560,127.9364603,2017-09-05
강원도,원주시,B000023989,솔샘초등학교,초등학교,2014-03-01,공립,본교,운영,강원도 원주시 무실동 1863-1 솔샘초등학교,강원도 원주시 무실로 381(무실동) 솔샘초등학교,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2015-12-17,37.3300025,127.9294085,2017-09-05
강원도,원주시,B000024022,버들초등학교,초등학교,2016-03-01,공립,본교,운영,강원도 원주시 반곡동 728-4,,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2016-04-14,37.3201993,127.9863751,2017-09-05
강원도,원주시,B000012770,상지여자고등학교,고등학교,1967-03-06,사립,본교,운영,강원도 원주시 개운동  50-1,강원도 원주시 개운4길  25(개운동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2013-11-29,37.3403407,127.9602309,2017-09-05
강원도,원주시,B000012771,원주삼육고등학교,고등학교,1963-02-13,사립,본교,운영,강원도 원주시 무실동  산139,강원도 원주시 북원로  1996(무실동),7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3258096,127.9242832,2017-09-05
강원도,원주시,B000012772,문막고등학교,고등학교,2010-03-02,공립,본교,운영,강원도 원주시 문막읍 문막리  237,,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3054311,127.8144855,2017-09-05
강원도,원주시,B000012773,원주금융회계고등학교,고등학교,1980-11-26,공립,본교,운영,강원도 원주시 부론면 법천리  1442,강원도 원주시 부론면 부귀로  35,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2015-01-28,37.2085032,127.7524977,2017-09-05
강원도,원주시,B000012774,육민관고등학교,고등학교,1946-03-15,사립,본교,운영,강원도 원주시 흥업면 흥업리  751,강원도 원주시 흥업면 북원로  1800,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,,37.3082546,127.9190277,2017-09-05
강원도,강릉시,B000012775,강릉고등학교,고등학교,1962-03-07,공립,본교,운영,강원도 강릉시 초당동 57-2,강원도 강릉시 강릉대로587번길 68(초당동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2017-08-23,37.7882643,128.9171093,2017-09-05
강원도,강릉시,B000012776,강릉여자고등학교,고등학교,1940-03-20,공립,본교,운영,강원도 강릉시 옥천동  237-1,강원도 강릉시 용지로  107(옥천동),7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.7589321,128.9038772,2017-09-05
